Target3,DataPSTNPss1,DataPSTNPss2,DataPSTNPss3,DataPSTNPss4,DataPSTNPss5,DataPSTNPss6,DataPSTNPss7,DataPSTNPss8,DataPSTNPss9,DataPSTNPss10,DataPSTNPss11,DataPSTNPss12,DataPSTNPss13,DataPSTNPss14,DataPSTNPss15,DataPSTNPss16,DataPSTNPss17,DataPSTNPss18,DataPSTNPss19,DataPSTNPss20,DataPSTNPss21,DataPSTNPss22,DataPSTNPss23,DataPSTNPss24,DataPSTNPss25,DataPSTNPss26,DataPSTNPss27,DataPSTNPss28,DataPSTNPss29,DataPSTNPss30,DataPSTNPss31,DataPSTNPss32,DataPSTNPss33,DataPSTNPss34,DataPSTNPss35,DataPSTNPss36,DataPSTNPss37,DataPSTNPss38,DataPSTNPss39,DataPSTNPss40,DataPSTNPss41,DataPSTNPss42,DataPSTNPss43,DataPSTNPss44,DataPSTNPss45,DataPSTNPss46,DataPSTNPss47,DataPSTNPss48,DataPSTNPss49,DataPSTNPss50,DataPSTNPss51,DataPSTNPss52,DataPSTNPss53,DataPSTNPss54,DataPSTNPss55,DataPSTNPss56,DataPSTNPss57,DataPSTNPss58,DataPSTNPss59,DataPSTNPss60,DataPSTNPss61,DataPSTNPss62,DataPSTNPss63,DataPSTNPss64,DataPSTNPss65,DataPSTNPss66,DataPSTNPss67,DataPSTNPss68,DataPSTNPss69,DataPSTNPss70,DataPSTNPss71,DataPSTNPss72,DataPSTNPss73,DataPSTNPss74
0,-0.033161746,-0.03024477,-0.001467791,0.005722319,0.011471512,0.011434301,0.015750848,0.005707848,-0.001471926,0.002863227,0.004300008,-0.001447118,-0.0057678,-0.010080212,0.002865294,0.00430621,-0.00579054,0.001387166,-0.00433722,-0.002902506,-0.002898371,-0.011545936,-0.00722112,0.005734723,-0.007210783,-0.004326883,-0.008664103,-0.017309601,0.00282188,0.01147358,0.005732655,-0.004331018,-0.007231456,0.002840486,-0.01298065,-0.00435996,0.004279335,0.002844621,0.005730588,0.010049202,0.010049202,0.011485984,-0.005778136,0.004295874,0.00570578,-0.010094683,-1.86E-05,0.007175639,0.005742992,-0.007219052,-0.023067064,0.007165302,0.014351278,0.001414041,-4.75E-05,-0.004347556,-0.011516993,0.00142231,-1.45E-05,0.010024394,-0.007223187,-1.86E-05,-0.001459522,0.008597949,0.002848755,-0.001449185,-0.002898371,0.004285537,0.001407839,0.002857025,0.004297941,0.010040933,0.00573679,-4.55E-05
0,-0.008693046,-0.004347556,-4.13E-05,0.012904159,0.017216572,0.012885554,0.002817746,0.010030596,0.014347143,-1.45E-05,0.004300008,0.005724386,-0.004349624,-2.89E-05,-0.001467791,-1.24E-05,0.011471512,-0.001465724,0.005703713,-0.008659969,0.001409907,-0.011545936,-0.00722112,-0.01728686,-0.001467791,-0.001478128,-0.01152733,-0.005771934,0.010038865,-0.01152733,-3.72E-05,0.007169437,0.004297941,0.010043,0.002861159,-0.002894236,-2.89E-05,-0.005780203,-0.001465724,0.002844621,0.005728521,-3.31E-05,-0.002900438,-0.004328951,-0.002904573,0.020098404,0.004300008,-0.001447118,0.005720251,0.002828082,-0.004349624,-0.010092616,-0.001476061,-0.008653767,0.001401637,-5.17E-05,-0.002914909,-0.004347556,-0.004351691,-0.01155007,-3.93E-05,-2.07E-05,-0.004343422,-0.010092616,-5.38E-05,0.001374762,-0.007227322,-0.014415364,0.002850823,0.008597949,0.012918631,-0.014413297,0.002863227,0.011475647
0,0.005693376,-1.65E-05,0.00430621,0.012904159,-0.001478128,0.011434301,0.015750848,0.012881419,0.014345076,0.007150831,0.001411974,-0.005782271,-0.012974448,-0.00721285,0.005730588,-0.002892169,0.001424378,-0.004343422,-0.001457455,-1.86E-05,-0.015839742,0.004297941,-1.86E-05,0.001424378,-0.001457455,-2.27E-05,-0.00579054,-0.011533532,-0.001455387,0.005728521,0.008604151,-0.010107087,-0.007210783,-1.86E-05,0.007179773,-0.005778136,-0.008655834,-0.008641363,-0.001449185,-0.00145332,-0.002892169,0.007177706,-1.24E-05,0.002850823,-0.005778136,0.005722319,0.001418176,-0.00722112,0.004295874,0.005738857,0.00573679,-0.008647565,-0.015848011,0.00142231,0.007163235,0.007165302,0.004266931,0.002819813,-0.00433722,0.008614488,0.001426445,-0.004339287,-0.011525263,-0.002888034,-0.004328951,0.001418176,0.008606218,0.002857025,0.002857025,-0.004328951,-0.002904573,0.002842554,0.005720251,0.012918631
0,0.002871496,0.007177706,-0.001451253,-0.004345489,-0.005784338,-0.004341355,0.011465311,0.002844621,0.005734723,0.001426445,0.001416108,-2.27E-05,-0.008647565,0.00142231,0.014363681,0.010049202,0.010045067,0.001428512,-0.001451253,-0.001461589,0.004291739,-0.00435996,-0.001469859,-3.31E-05,-0.007216985,0.007152898,0.001414041,0.001420243,-0.002904573,-0.005774001,-0.002904573,0.012912429,0.007157033,-0.007200447,-0.001465724,0.008597949,0.0071591,0.002844621,-0.001451253,0.007179773,0.004308278,0.004302076,-0.005771934,-0.005765732,0.002863227,-0.005761598,0.002865294,-0.001447118,-1.86E-05,-0.01440296,-0.005776069,-0.004339287,-0.001467791,-0.005771934,0.004289672,-0.004328951,0.002848755,0.002861159,0.008614488,0.002865294,0.00716737,-2.07E-05,-0.004343422,-0.010092616,-5.38E-05,0.001374762,-0.007227322,0.001407839,0.001395435,-0.005769867,-0.008651699,0.005724386,-0.015866617,-0.011570743
0,0.010024394,0.002867361,-0.00721285,-0.002885967,-0.004333085,-0.001478128,0.015750848,0.010030596,0.014347143,-1.45E-05,0.008597949,0.005732655,-0.005796742,-0.011525263,0.005730588,-0.001469859,-0.005769867,-0.001451253,-0.007206648,0.001416108,-0.002892169,-0.005786405,-0.002898371,-0.002908708,0.004287604,-0.010121558,-0.001463657,0.001418176,0.005730588,0.005714049,-0.001457455,-0.007210783,-1.86E-05,0.004295874,-1.03E-05,-0.001445051,0.005740925,0.015792194,-1.65E-05,0.02153932,-1.45E-05,-0.002888034,-1.86E-05,0.00285289,0.002863227,-0.011514926,0.001418176,-0.001457455,0.007171504,0.005732655,0.001426445,-0.004324816,-0.004322749,-0.002892169,0.014345076,-1.65E-05,-0.008647565,-0.01295791,-0.020154221,-0.01155007,-3.93E-05,0.002828082,0.014330604,0.004285537,0.001426445,0.004297941,-0.005761598,0.004300008,0.00285289,-0.012993054,0.005728521,-2.27E-05,-0.001467791,-0.002902506
0,0.005718184,0.014353345,0.00716737,0.004277268,0.011471512,0.011434301,-0.002908708,-0.007239725,0.001420243,-0.001461589,-2.07E-05,-0.005782271,-0.012974448,-0.008659969,-0.024485239,-0.008684776,0.001393368,0.014347143,-0.007204581,0.002842554,-0.002892169,0.00716737,-0.00433722,-2.07E-05,-0.007225254,-0.010121558,-0.014436037,-0.001467791,-1.65E-05,0.001418176,-0.00433722,-0.002894236,0.007177706,-0.018729844,-0.017274456,-0.012966179,0.002848755,0.004273133,0.00861242,-0.001457455,-0.011533532,0.011461176,-4.13E-05,-0.010105019,0.004271066,0.002813611,-0.002898371,-2.48E-05,-8.27E-06,-2.89E-05,-1.24E-05,0.004291739,-0.001455387,-0.007214918,0.002848755,-0.00721285,-0.005774001,-0.002896304,0.005734723,-0.011521128,-0.005780203,-0.005780203,-0.005780203,0.004285537,0.002848755,0.001418176,0.008606218,0.001403705,0.010043,-0.002890102,-0.0057678,0.001418176,-1.65E-05,-1.24E-05
0,0.001407839,-0.002931448,-0.00721285,-0.005784338,-0.002914909,-0.008651699,0.00428347,0.005726453,0.014351278,-0.001451253,0.001428512,-0.001447118,-1.03E-05,0.002863227,0.00143058,-0.001469859,-0.005769867,-0.001451253,0.010040933,0.014361614,-8.27E-06,0.002861159,0.007175639,0.010053337,-1.24E-05,-0.002894236,0.002857025,-0.001469859,0.002865294,-0.005778136,-0.00433722,-0.002896304,-0.001467791,-0.007206648,-0.001457455,-0.002894236,0.001418176,-0.001447118,0.012918631,-0.001471926,0.007152898,-0.005788473,-0.008651699,0.002838419,-0.005780203,0.004281402,-0.001473993,0.017226908,-0.004335153,-0.007219052,-0.001469859,-0.008647565,-0.015848011,0.008604151,0.010049202,0.011485984,0.012918631,-0.002898371,-2.07E-05,0.007171504,-0.001465724,0.007163235,-0.008641363,-0.002892169,0.010055404,-0.005776069,-0.011516993,0.00285289,0.001420243,-0.005765732,0.007175639,0.004295874,0.00142231,0.010040933
0,0.004293806,-0.01155007,-0.004347556,0.004271066,-0.002914909,0.017226908,-0.00145332,-6.20E-06,-0.004318614,-0.004333085,0.002842554,0.001401637,0.010040933,-0.010080212,-0.011529397,-0.01007401,0.005726453,-0.008653767,-0.001461589,-0.002885967,-2.27E-05,-0.014396758,-0.001451253,0.007175639,0.012910361,0.007152898,-0.002894236,-0.001455387,-0.00145332,0.00142231,0.008604151,0.012920698,0.004295874,0.007165302,0.021541388,-1.24E-05,0.001426445,0.007173571,0.017231043,0.015794261,0.007165302,0.014345076,0.024414951,0.012912429,-3.10E-05,0.010040933,0.011481849,0.004295874,0.004291739,-2.48E-05,-0.004333085,0.001407839,0.017231043,0.002854957,-1.45E-05,0.005732655,0.010040933,-0.002902506,0.001420243,-0.004339287,-0.002900438,0.010043,0.014359547,-0.002888034,-0.004328951,-0.001467791,-1.24E-05,-0.007200447,0.001407839,0.002859092,-0.00145332,0.005734723,0.015798396,0.00142231
0,0.018643017,-1.24E-05,0.00573679,0.004291739,-0.002896304,-1.45E-05,-0.001451253,-0.004318614,-0.004318614,-0.005769867,0.001420243,0.002848755,0.008614488,0.00142231,-0.004357893,0.002846688,0.001424378,0.005738857,-0.001461589,0.00716737,0.001395435,-0.011545936,-0.011548003,0.004295874,0.002848755,-2.27E-05,0.001416108,-1.86E-05,0.005728521,0.01147358,0.005742992,0.002867361,-1.86E-05,0.004295874,-1.03E-05,-0.002888034,0.011488051,0.002861159,0.001411974,-0.014400893,-0.005784338,0.001424378,-1.03E-05,-0.01294964,-0.004328951,-2.48E-05,0.00428347,-1.45E-05,-0.001447118,0.004289672,-8.27E-06,-0.002885967,-0.001455387,-0.002890102,0.002861159,0.007173571,-1.45E-05,0.004300008,0.005734723,-1.24E-05,-0.002921111,-0.00290664,-0.01009675,0.004295874,-0.007204581,-0.002888034,-0.002898371,-0.002898371,0.002850823,0.008602084,-0.005765732,-0.001455387,-0.002898371,0.004295874
0,0.00142231,0.005709915,0.002844621,0.004271066,-0.001463657,-1.45E-05,0.001428512,-2.27E-05,-0.005776069,-0.002919044,-0.005788473,-0.00722112,-0.001461589,-2.89E-05,-0.024485239,-0.008684776,0.001393368,0.014347143,0.00430621,-0.001461589,-0.002898371,-0.011545936,-0.00722112,-0.004328951,0.001407839,-0.008645497,-0.008664103,-0.017309601,-0.004355826,0.00428347,0.00858968,0.008587613,-0.014407095,-0.010102952,0.002848755,0.001403705,0.004291739,0.007163235,-0.002904573,-0.015848011,-0.002892169,0.014345076,0.005724386,0.007152898,0.008585545,0.004287604,0.008602084,0.00285289,-0.014423634,0.001405772,-0.00721285,-0.004339287,-0.007214918,0.01147358,-0.008655834,0.005728521,0.002848755,0.004285537,-0.010090548,0.004289672,-0.0057678,0.010043,0.001416108,-0.001471926,-0.010100885,-0.002902506,0.012920698,0.008600017,0.007157033,0.001426445,-0.002890102,-0.005786405,-0.001467791,0.004297941
0,0.002863227,-0.001440916,-0.002888034,0.00142231,0.020092202,0.011434301,-0.001473993,-0.002900438,-0.001461589,-0.00148433,0.005709915,-0.005774001,0.005714049,-1.24E-05,0.007157033,0.00285289,-0.007219052,-0.008647565,-0.001457455,0.001420243,0.00142231,-0.004322749,-0.001467791,-0.00721285,0.002848755,-0.001457455,0.001428512,0.005738857,-0.002894236,0.005728521,0.014307864,0.004264864,0.007150831,-0.001467791,0.002834284,-0.00435996,0.002844621,-0.002892169,-0.004331018,-0.0057678,-0.002885967,-0.010086414,0.0071591,0.005728521,0.01147358,0.00285289,0.004275201,-0.002923179,-0.005771934,0.001416108,0.002859092,0.00283015,-0.001480195,-0.01440296,-0.004345489,0.001418176,0.00716737,0.010036798,0.002828082,-0.018731911,-0.001451253,-0.002892169,-0.005780203,-0.001471926,-0.004324816,0.001420243,0.005730588,-0.014415364,-0.01585628,-0.012993054,0.001405772,-0.002894236,0.015788059,-0.0057678
0,-0.033161746,-0.03024477,-0.011543868,-0.004345489,0.00858968,-0.004341355,-0.025913752,-0.004343422,-0.005769867,0.002859092,0.012924833,-0.008649632,-0.004335153,0.00142231,0.012912429,0.007177706,0.007173571,0.001409907,0.00716737,-0.005796742,0.014322335,-0.007219052,-0.00722112,-0.01728686,-0.001467791,-0.007206648,0.001409907,0.005734723,-0.011529397,-0.007214918,-0.010094683,0.004264864,0.007150831,-0.001467791,0.001383032,0.008560738,0.010016125,0.004273133,-0.007233524,-3.10E-05,0.002863227,0.001426445,-0.001449185,-0.01294964,-0.008637228,0.002857025,0.00430621,0.007169437,0.001416108,-0.002904573,-0.023067064,-0.004364095,-0.001469859,0.018669892,0.010040933,-0.007219052,0.008600017,0.007138427,0.018640949,-2.89E-05,-0.01441123,-0.011548003,0.004264864,-0.001461589,0.010034731,0.004264864,-0.005784338,0.004279335,-0.002894236,0.008597949,0.012920698,0.002863227,-0.001457455,0.008604151
0,-0.033161746,-0.002931448,-0.00721285,-0.005784338,-0.001463657,-0.001449185,-0.007200447,-0.00145332,-1.86E-05,-1.03E-05,-0.002900438,0.002848755,-0.005765732,0.001416108,0.001418176,-0.001469859,-0.012966179,-0.002890102,-0.002900438,0.002850823,-0.008647565,-0.005774001,-0.00145332,0.004297941,-0.007210783,-0.002896304,0.002863227,-0.002890102,0.005730588,0.010045067,-1.45E-05,-0.005761598,-0.005763665,-0.004328951,-0.001459522,0.007169437,0.001426445,0.00430621,-0.007202514,0.004300008,-0.002888034,0.004293806,0.002854957,-0.004331018,0.001416108,0.005730588,0.011481849,0.004295874,0.004291739,0.002865294,-0.001469859,0.011475647,0.001411974,0.001414041,0.002850823,0.004302076,0.001414041,-0.001451253,-0.002898371,0.008614488,0.002867361,0.004291739,0.012904159,0.014345076,0.011488051,-0.002888034,0.010040933,0.011481849,0.00285289,-0.002902506,0.002838419,-2.48E-05,-0.002902506,-0.008641363
0,-0.007276937,0.008585545,0.001424378,0.004304143,-0.001455387,-0.008662036,0.007148764,0.012881419,0.007146696,0.002838419,0.002842554,0.001401637,-0.004333085,-1.65E-05,0.004281402,0.004287604,-0.007219052,-0.008647565,-0.004333085,-0.007229389,-0.001473993,0.002838419,0.004275201,-0.005776069,-0.008680642,-2.48E-05,0.001428512,-0.007202514,-0.001451253,0.001420243,0.001424378,-1.86E-05,-0.001473993,0.004291739,0.017216572,-1.24E-05,-0.005778136,0.008597949,0.007169437,-0.005765732,0.005728521,-0.002896304,-0.005771934,-0.005765732,0.002863227,-0.00145332,0.001418176,-1.65E-05,0.007173571,-0.008666171,-0.008680642,0.001401637,-0.007225254,-0.008653767,0.001401637,-0.004347556,-0.015848011,-0.001469859,-0.002898371,-0.011521128,-0.007200447,-0.004331018,-0.011529397,-0.008670305,-0.020166625,-0.007225254,-0.007225254,-0.004333085,0.004291739,-0.017276524,-0.002904573,0.002842554,0.005720251,-0.002892169
0,-0.007276937,-0.004372364,0.008583478,0.004273133,0.004287604,0.012910361,0.007148764,0.005707848,-0.008668238,-0.015862482,-0.010109154,0.001401637,-0.004333085,-2.48E-05,0.002832217,0.011444637,-0.002910775,0.007157033,0.001411974,-0.008659969,-0.005794675,-0.00435996,-0.001469859,-0.01728686,-0.002898371,-1.86E-05,0.002854957,-0.005776069,-0.001476061,0.010045067,0.00716737,-0.011531464,-0.014407095,-0.010102952,-1.65E-05,-0.012966179,0.002848755,0.004273133,-3.10E-05,0.001403705,-0.008647565,-0.005788473,0.002844621,0.001414041,0.004271066,-4.13E-05,-0.002919044,-0.010107087,-0.010107087,-0.002892169,0.010036798,0.01147358,0.005720251,0.015781857,0.017226908,0.017231043,-2.27E-05,0.00142231,-1.45E-05,0.005730588,0.001407839,-0.005765732,0.001405772,0.008583478,0.00285289,-0.002888034,0.00142231,-0.004333085,0.005701646,0.004258662,-0.004372364,-0.007237658,-0.001461589,-0.005774001
0,-0.005765732,-1.24E-05,-0.001463657,0.004273133,-0.001463657,-1.45E-05,0.001428512,0.002863227,0.004287604,0.007150831,0.001411974,-0.005782271,-0.012974448,0.005722319,0.001426445,0.002865294,0.004285537,-0.008653767,0.001428512,-1.24E-05,-8.27E-06,-0.002885967,-0.00145332,-0.002908708,-0.005778136,-3.10E-05,-0.001457455,0.002865294,0.004293806,-0.001451253,0.004302076,0.005742992,-0.005763665,-0.004328951,-0.001459522,0.007169437,-0.00864343,0.008597949,-0.001465724,-1.24E-05,-0.002890102,-0.002894236,-0.005771934,-0.005765732,0.001414041,0.00573679,-6.20E-06,-0.008637228,-0.001447118,0.004289672,0.010036798,-8.27E-06,0.001426445,0.002861159,-0.002892169,-1.65E-05,-0.002898371,-0.010084346,-0.002888034,-0.004339287,-0.002900438,-1.03E-05,0.00861242,-0.010090548,-0.002898371,-0.004326883,0.012920698,0.001428512,-2.07E-06,-0.005757463,-0.001442984,0.005738857,-2.27E-05,0.004300008
0,-0.007276937,-0.004372364,0.008583478,0.004273133,-0.001463657,-0.002896304,0.005724386,0.012881419,0.014345076,-3.31E-05,-0.00145332,0.007177706,-0.001457455,-0.001465724,-0.001457455,-0.005776069,-0.001455387,-0.004343422,-0.020183164,-0.014409162,-0.004331018,0.00573679,0.008597949,0.012893823,-0.007225254,-0.010121558,-0.014436037,-0.017309601,0.00282188,-0.010084346,0.005718184,0.002861159,-0.001449185,-0.002885967,-6.20E-06,-0.005769867,0.002844621,-0.002892169,-0.001449185,-0.00145332,-0.002892169,-1.03E-05,-0.008651699,-0.008641363,-0.005765732,-0.001455387,0.008602084,-1.03E-05,-0.004335153,-0.007219052,0.002857025,-1.86E-05,0.00861242,-0.005763665,-1.65E-05,0.002848755,0.00573679,0.010034731,-0.012974448,-2.48E-05,0.004295874,0.001418176,0.005734723,0.004293806,-0.002896304,-0.005769867,-0.023060862,-0.012970313,0.002854957,0.002859092,-0.004333085,-0.007237658,-0.01009675,0.007173571
0,-0.033161746,-0.03024477,-4.13E-05,-1.86E-05,0.004277268,-0.008651699,0.004291739,-0.010086414,0.001432647,-0.004326883,-2.07E-05,-0.005774001,-0.0057678,-0.007204581,0.004297941,-0.007208716,-0.005769867,0.007173571,-0.00433722,-0.002902506,-0.002898371,0.002863227,-0.002896304,0.001416108,0.005720251,0.00283015,-0.001457455,-0.001469859,0.002865294,0.004293806,-0.002885967,-0.002900438,-0.001467791,0.001380964,-0.004343422,-1.65E-05,-0.001451253,-0.011529397,0.002859092,-0.002888034,0.002857025,0.001428512,-1.03E-05,-0.01294964,0.012920698,0.001414041,-0.005774001,0.007165302,-0.002892169,-0.008664103,-0.001461589,-0.001467791,0.005732655,-1.86E-05,0.005724386,0.001411974,0.002848755,0.004285537,0.014345076,-0.001465724,-3.93E-05,0.0071591,0.00285289,0.007163235,0.002844621,-0.011556272,0.001416108,0.004285537,-0.002890102,0.004295874,-0.007229389,-0.007237658,-0.01009675,-0.008647565
0,0.00142231,0.004295874,0.00570578,-0.012978583,0.004295874,0.008608286,0.002865294,-0.004343422,-0.008657901,-3.31E-05,-0.00145332,0.007177706,-0.001445051,0.002863227,0.010047135,0.002848755,0.004287604,-0.011535599,-0.008666171,0.001420243,0.008597949,0.007161168,-0.00722112,-0.01728686,-0.007225254,-0.010121558,-0.014436037,-0.017309601,-0.001463657,-0.005778136,-0.002885967,0.001416108,-0.002892169,0.011479782,-0.002904573,-0.007204581,-0.014419499,-0.005780203,0.001395435,-0.007206648,-3.10E-05,0.011461176,0.004287604,0.011467378,0.010038865,0.008604151,-0.002900438,-0.005800877,0.005703713,-0.008645497,0.001418176,-0.001457455,-0.004353758,0.01147358,-0.008655834,-0.004341355,0.010045067,-0.002902506,-1.45E-05,0.005730588,0.001407839,0.011479782,-0.001465724,0.015790127,-0.004326883,-0.005776069,0.005726453,0.011463243,0.005701646,0.008597949,0.004279335,0.001418176,-0.004343422,-0.002892169
0,0.002828082,0.010038865,-0.00290664,-0.002894236,-0.001455387,-0.008662036,-0.002898371,0.001403705,0.012916563,-0.004335153,0.012924833,0.002844621,-0.005784338,-2.89E-05,-1.24E-05,-0.007204581,-0.008641363,-8.27E-06,-0.001457455,0.001420243,0.008597949,0.007177706,-0.007200447,-0.008647565,-0.00145332,-0.007210783,-0.004320681,-0.001449185,0.011477714,-0.001461589,-0.005786405,0.00285289,-2.69E-05,0.008600017,-0.005776069,0.004291739,0.002846688,0.011475647,-0.005788473,0.00139957,0.001409907,-3.31E-05,-0.002900438,-1.86E-05,0.012918631,0.005730588,0.010055404,-2.48E-05,-8.27E-06,-2.89E-05,-0.002900438,-0.001467791,0.005732655,0.002857025,0.008608286,0.017224841,0.001416108,-0.010084346,0.001401637,-3.51E-05,-0.001463657,-0.004331018,-0.011529397,0.004285537,-0.005780203,0.007154966,0.004285537,-0.00145332,-0.01585628,-0.002902506,0.002838419,-2.48E-05,-0.002902506,0.001418176
0,-1.45E-05,0.001428512,-0.001455387,-0.007206648,-0.004333085,-0.002892169,-0.012970313,-0.011523195,0.004271066,-0.002931448,-0.01155007,-0.008645497,-0.001457455,-3.10E-05,-0.024485239,-0.008684776,-0.007219052,0.002850823,0.001411974,0.015761184,-4.34E-05,-0.005786405,-0.010102952,-0.018742248,-0.008680642,-0.010121558,-0.001463657,0.015794261,0.004295874,-0.008659969,-1.65E-05,-0.002900438,0.008606218,-0.012970313,-0.017274456,-0.012966179,-1.03E-05,0.008604151,-0.007200447,-0.015848011,-0.02447697,-0.015837675,-0.005778136,-0.005778136,0.01147358,0.001414041,0.011452907,-0.008662036,-0.004333085,0.012912429,-1.86E-05,-0.010082279,0.01147358,0.007163235,0.00573679,0.007157033,-0.002914909,-0.005763665,0.004285537,-0.001465724,-0.001467791,-2.69E-05,0.00716737,-0.001463657,-0.005771934,-0.008664103,-0.017309601,0.004262797,0.001420243,0.012918631,0.002857025,-0.005786405,-0.01009675,-0.005788473
0,-0.011562474,-0.001473993,-0.00433722,-0.004351691,-0.017311668,-0.018731911,0.004287604,0.005726453,0.005726453,-0.002908708,0.001411974,-0.001455387,0.002844621,-0.008659969,-0.024485239,0.007161168,-0.00579054,0.001387166,-0.008666171,0.001420243,0.001424378,-0.002885967,-0.007200447,0.005734723,-0.007210783,-0.002896304,0.007144629,0.010024394,0.017220706,0.005728521,0.014307864,0.004264864,-0.001455387,0.00143058,0.008606218,0.008597949,0.01002026,-0.007229389,-0.011548003,-0.015848011,-0.02447697,-0.001459522,0.007150831,0.001414041,-0.005788473,-0.018719507,-0.018711238,-0.005800877,-0.015858348,-0.008666171,0.004285537,-0.004364095,0.007150831,0.005707848,-0.002914909,0.001426445,0.005730588,-0.011521128,-0.010090548,0.004289672,0.017204168,0.002828082,0.014330604,-0.001471926,-0.010100885,-0.00433722,-1.45E-05,0.007165302,0.002857025,-0.00145332,-0.008651699,-0.008662036,0.007165302,0.00428347
0,-0.033161746,-0.002931448,0.010026462,-0.002896304,-0.012964111,-0.018731911,-0.010080212,0.010030596,-0.001461589,-0.018733978,-0.024479037,-0.01441123,0.0071591,0.012914496,-0.002896304,-0.010094683,0.001393368,-0.005792607,-0.020183164,0.015765319,0.011481849,-0.00433722,0.00716737,-0.002908708,0.004287604,-0.010121558,-0.001463657,0.010034731,0.011477714,0.008600017,0.008604151,-0.010107087,0.007150831,0.002838419,0.004260729,-0.008672372,-0.01585628,-0.007210783,0.001411974,-0.014400893,-0.008664103,-0.017313735,-0.002898371,0.005742992,0.001426445,0.005732655,0.005724386,-0.001457455,0.001420243,-0.002912842,-0.004326883,-0.004333085,-0.00145332,0.001407839,-0.002898371,-3.93E-05,-0.008647565,-0.021607542,-3.93E-05,-0.001467791,0.017204168,0.002828082,-0.004353758,-0.005786405,-0.010107087,-0.005771934,-0.001449185,-1.03E-05,0.001418176,-0.002892169,-0.007229389,-0.012982717,-0.005792607,-1.86E-05
0,0.001424378,0.014353345,-0.00433722,0.002859092,-1.86E-05,0.005718184,-0.005784338,-0.02879145,-0.007223187,-0.01440296,-0.005788473,-0.00722112,-0.007229389,0.004262797,-0.001476061,0.007161168,0.004285537,-0.011539734,-0.004343422,0.010026462,-0.001473993,0.002838419,0.004275201,0.00139957,-0.002919044,0.014345076,0.002850823,0.01435748,0.012908294,0.005714049,0.00858968,-0.010080212,0.004289672,0.010038865,0.005730588,0.00142231,0.001420243,0.004273133,-3.10E-05,0.00139957,0.011459109,0.007163235,0.008595882,0.012914496,-0.002898371,-0.0057678,0.004302076,-1.65E-05,0.008602084,-0.004335153,-0.002894236,-0.001467791,0.001411974,0.004293806,-0.002894236,-0.014407095,-0.008647565,-0.021607542,-5.17E-05,-0.001478128,-0.007225254,0.002850823,0.007165302,-0.004326883,-0.010100885,-0.005771934,0.002838419,0.010036798,0.001395435,0.002838419,-0.005788473,0.005714049,-0.007235591,-1.86E-05
0,-0.017272389,-1.24E-05,0.00573679,0.004291739,0.00858968,-0.005757463,0.001432647,0.00142231,0.011471512,0.002834284,-0.005776069,0.002859092,0.002844621,-0.00721285,0.002846688,0.004277268,-0.011537666,-0.002900438,-0.002900438,0.015761184,0.014322335,0.014316133,-0.012988919,0.00139957,-0.002919044,0.00283015,-0.002931448,0.011452907,0.015769453,-0.008659969,0.00139957,-2.69E-05,-0.007245927,0.001380964,0.002834284,0.002838419,0.007150831,-0.004355826,-0.002904573,-0.015848011,-3.10E-05,-0.00579054,0.008581411,-0.007229389,-0.001471926,0.002848755,0.004275201,-0.002923179,-0.004333085,0.00139957,0.00428347,-0.011556272,-0.007225254,0.004262797,-0.002914909,0.007157033,0.001393368,0.007138427,0.018640949,-2.89E-05,-0.01441123,-0.011548003,0.004264864,-0.014427768,-0.008659969,-0.002919044,-0.023060862,0.004262797,0.001420243,-0.008635161,-0.0057678,0.001418176,-0.004343422,-0.005794675
0,0.00142231,0.004295874,0.00428347,-1.86E-05,0.004277268,-0.001471926,-0.010098817,0.00573679,-0.001463657,-0.018733978,0.002842554,-1.45E-05,-0.004324816,-0.007206648,0.011477714,0.008602084,0.010045067,-1.45E-05,-0.001461589,0.015775655,0.018665757,0.007163235,0.001407839,-0.004324816,-0.008649632,-0.00145332,0.005734723,-8.27E-06,0.002867361,0.001424378,0.001420243,0.011488051,0.001428512,0.001426445,0.005724386,0.008597949,0.010016125,0.004273133,-3.10E-05,0.00139957,-0.00722112,-0.015837675,-0.015831473,-0.002894236,-0.004322749,0.002865294,-0.00433722,-0.005800877,-0.015858348,-0.008666171,-0.008680642,-0.002919044,-0.001459522,0.004293806,0.004295874,-0.004328951,0.00142231,-0.007202514,-0.001451253,-0.002894236,0.01434921,0.005738857,-0.001447118,0.008602084,0.014351278,0.007154966,0.010038865,-0.001461589,-0.002894236,0.005732655,0.008616555,-0.002896304,0.007169437,-0.002885967
