Target2,DataPseKNC1,DataPseKNC2,DataPseKNC3,DataPseKNC4,DataPseKNC5,DataPseKNC6,DataPseKNC7,DataPseKNC8,DataPseKNC9,DataPseKNC10,DataPseKNC11,DataPseKNC12,DataPseKNC13,DataPseKNC14,DataPseKNC15,DataPseKNC16,DataPseKNC17,DataPseKNC18,DataPseKNC19,DataPseKNC20,DataPseKNC21,DataPseKNC22,DataPseKNC23,DataPseKNC24,DataPseKNC25,DataPseKNC26,DataPseKNC27,DataPseKNC28,DataPseKNC29,DataPseKNC30,DataPseKNC31,DataPseKNC32,DataPseKNC33,DataPseKNC34,DataPseKNC35,DataPseKNC36,DataPseKNC37,DataPseKNC38,DataPseKNC39,DataPseKNC40,DataPseKNC41,DataPseKNC42,DataPseKNC43,DataPseKNC44,DataPseKNC45,DataPseKNC46,DataPseKNC47,DataPseKNC48,DataPseKNC49,DataPseKNC50,DataPseKNC51,DataPseKNC52,DataPseKNC53,DataPseKNC54,DataPseKNC55,DataPseKNC56,DataPseKNC57,DataPseKNC58,DataPseKNC59,DataPseKNC60,DataPseKNC61,DataPseKNC62,DataPseKNC63,DataPseKNC64,DataPseKNC65,DataPseKNC66
0,0.01713586,0.01713586,0.00856793,0.01713586,0.00856793,0,0.00856793,0.00856793,0.00856793,0,0.02570379,0.00856793,0.01713586,0.01713586,0,0,0.00856793,0.00856793,0.02570379,0,0.02570379,0.00856793,0.00856793,0,0.00856793,0.01713586,0.00856793,0,0,0.00856793,0,0.00856793,0.02570379,0,0,0.00856793,0.00856793,0.02570379,0,0.00856793,0.00856793,0.02570379,0.059975509,0.01713586,0.00856793,0,0.03427172,0,0.00856793,0,0.00856793,0.00856793,0.00856793,0.00856793,0.00856793,0,0.00856793,0,0.01713586,0.01713586,0,0,0.00856793,0,0.192907042,0.173066145
0,0,0,0,0,0,0.008518074,0,0,0,0,0.017036147,0,0,0,0.008518074,0,0,0,0.008518074,0,0,0.051108442,0.025554221,0.042590368,0.017036147,0.017036147,0.025554221,0.008518074,0.008518074,0.085180736,0,0.008518074,0,0,0.008518074,0.008518074,0,0.017036147,0.017036147,0.008518074,0,0.025554221,0.008518074,0.017036147,0,0.025554221,0,0.008518074,0,0.008518074,0,0,0.008518074,0.042590368,0.025554221,0.042590368,0,0,0,0.008518074,0,0.017036147,0,0,0.214030555,0.155631999
0,0,0.00794681,0,0.00794681,0,0.01589362,0.01589362,0.00794681,0.00794681,0,0.01589362,0.00794681,0,0.00794681,0.01589362,0.00794681,0.00794681,0.00794681,0.00794681,0.00794681,0.01589362,0,0.01589362,0.00794681,0.01589362,0.00794681,0.023840429,0.00794681,0.00794681,0,0,0.00794681,0.00794681,0.01589362,0.01589362,0.01589362,0,0.01589362,0,0,0.01589362,0,0.031787239,0.031787239,0.00794681,0.00794681,0.023840429,0.00794681,0,0.00794681,0.00794681,0,0.00794681,0.00794681,0.023840429,0,0.01589362,0.00794681,0.01589362,0,0,0.023840429,0,0.00794681,0.201059281,0.210876796
0,0.00716348,0.00716348,0,0,0,0.021490439,0.00716348,0.00716348,0.00716348,0,0,0.00716348,0.01432696,0,0.021490439,0.00716348,0,0,0.00716348,0.01432696,0.01432696,0.01432696,0.035817399,0,0.028653919,0.00716348,0.021490439,0.021490439,0,0,0.00716348,0,0,0.021490439,0,0.021490439,0,0.01432696,0.028653919,0,0,0.028653919,0.00716348,0,0.00716348,0.00716348,0,0.01432696,0.00716348,0.00716348,0.00716348,0.00716348,0,0.01432696,0.00716348,0,0.00716348,0.01432696,0.00716348,0,0.00716348,0.01432696,0,0,0.240917089,0.228985408
0,0.009695717,0.009695717,0.029087152,0.009695717,0.019391435,0.009695717,0,0.019391435,0.038782869,0.029087152,0.009695717,0,0.029087152,0,0.029087152,0.009695717,0,0.019391435,0.029087152,0.019391435,0.029087152,0.029087152,0,0,0,0,0,0,0.009695717,0.009695717,0.009695717,0.009695717,0.038782869,0.019391435,0,0.009695717,0.009695717,0.019391435,0,0.019391435,0.019391435,0,0,0,0,0,0,0.009695717,0.009695717,0,0.019391435,0.029087152,0.009695717,0.009695717,0,0,0,0.019391435,0.009695717,0.009695717,0.019391435,0.009695717,0,0.009695717,0.153087102,0.129429819
0,0,0.01051579,0,0.01051579,0.01051579,0,0,0,0,0.01051579,0,0.021031579,0.01051579,0.01051579,0.01051579,0.042063159,0,0,0.01051579,0.042063159,0.031547369,0,0,0,0,0,0,0,0,0,0.021031579,0,0,0,0.01051579,0,0,0,0,0.01051579,0,0,0,0,0.01051579,0,0,0.042063159,0.021031579,0,0.01051579,0.021031579,0.01051579,0.031547369,0,0.01051579,0.01051579,0,0,0.031547369,0.031547369,0.042063159,0.021031579,0.220831584,0.109959775,0.111871787
0,0.008555131,0,0,0.008555131,0,0.017110262,0.008555131,0,0,0.017110262,0.008555131,0,0.008555131,0.017110262,0.008555131,0,0,0.017110262,0,0.008555131,0,0.076996177,0.042775654,0,0.008555131,0.008555131,0.042775654,0,0,0.008555131,0.008555131,0,0,0.008555131,0.025665392,0.017110262,0.017110262,0.017110262,0,0.008555131,0.034220523,0.008555131,0.034220523,0.017110262,0,0,0,0.017110262,0.008555131,0,0,0,0.008555131,0.008555131,0,0.008555131,0.017110262,0.008555131,0.008555131,0,0,0,0.017110262,0.017110262,0.174803708,0.192116614
0,0.014959462,0.022439193,0.014959462,0,0,0.014959462,0.007479731,0,0.007479731,0,0.022439193,0.007479731,0,0,0,0.007479731,0.014959462,0,0.007479731,0,0,0.014959462,0.037398655,0,0,0.022439193,0.029918924,0.014959462,0,0,0,0,0.007479731,0,0.014959462,0.007479731,0.007479731,0.007479731,0.022439193,0,0.014959462,0.022439193,0.029918924,0.022439193,0.007479731,0.014959462,0.014959462,0.014959462,0.014959462,0,0,0,0.014959462,0.014959462,0,0,0.007479731,0,0.007479731,0,0.007479731,0.014959462,0,0,0.239744875,0.206755031
0,0,0,0,0,0,0,0.013685343,0,0.006842671,0,0.006842671,0,0,0.006842671,0,0,0,0,0.006842671,0,0.006842671,0.020528014,0.034213357,0.013685343,0.006842671,0.041056028,0.034213357,0,0.013685343,0.020528014,0,0,0,0.013685343,0,0,0,0.034213357,0.020528014,0.020528014,0,0.034213357,0.027370685,0.013685343,0,0.013685343,0.020528014,0,0,0,0.006842671,0.006842671,0,0.020528014,0.020528014,0,0,0,0.006842671,0.013685343,0,0,0,0,0.268331742,0.225310578
0,0.009100008,0.018200017,0.018200017,0,0.036400033,0.018200017,0.009100008,0.009100008,0.009100008,0.018200017,0,0.009100008,0,0.009100008,0.018200017,0,0.018200017,0.036400033,0.009100008,0.018200017,0.027300025,0.009100008,0,0.018200017,0,0.009100008,0,0.009100008,0.009100008,0.018200017,0.009100008,0.018200017,0.018200017,0,0.009100008,0.009100008,0.009100008,0.018200017,0,0.009100008,0.009100008,0.009100008,0,0,0.009100008,0.009100008,0.027300025,0,0,0.018200017,0,0,0.018200017,0.009100008,0.009100008,0.018200017,0.018200017,0,0.018200017,0.018200017,0,0.018200017,0,0,0.198019639,0.128579744
0,0,0,0.014919231,0,0.007459615,0,0.007459615,0.014919231,0.014919231,0.014919231,0.022378846,0,0,0.007459615,0,0,0.007459615,0.007459615,0.007459615,0.007459615,0,0,0.007459615,0.007459615,0.014919231,0.029838462,0.029838462,0,0.007459615,0.022378846,0,0,0,0.022378846,0.029838462,0,0.014919231,0.014919231,0.037298077,0.007459615,0.014919231,0.029838462,0.067136539,0.007459615,0,0,0.007459615,0,0.007459615,0,0,0,0.007459615,0,0.022378846,0,0.007459615,0,0,0,0,0,0,0,0.25967441,0.188314049
0,0.007019015,0.014038031,0.007019015,0,0,0.014038031,0.035095077,0,0.007019015,0.007019015,0.014038031,0,0,0.007019015,0,0,0,0.014038031,0,0,0.007019015,0,0.028076062,0,0.007019015,0.021057046,0.056152123,0,0,0,0,0,0.014038031,0.021057046,0.021057046,0.007019015,0.007019015,0.014038031,0.021057046,0,0.049133108,0.014038031,0.056152123,0.014038031,0,0.007019015,0.007019015,0,0,0,0,0,0,0.007019015,0.007019015,0,0,0,0.007019015,0,0,0,0,0,0.244630538,0.235962323
0,0.007800223,0.007800223,0.015600447,0,0.007800223,0,0.015600447,0.007800223,0.015600447,0.015600447,0.02340067,0,0,0.007800223,0,0,0.007800223,0.007800223,0.007800223,0.007800223,0,0.015600447,0.015600447,0,0.015600447,0.02340067,0.031200893,0,0.007800223,0.007800223,0,0.007800223,0,0.015600447,0.031200893,0,0.015600447,0.015600447,0.02340067,0.015600447,0.015600447,0.031200893,0.078002233,0,0.007800223,0,0,0,0.015600447,0,0,0,0.007800223,0,0.015600447,0,0,0,0,0,0,0.007800223,0,0,0.239152414,0.183631065
0,0,0.018154775,0,0,0.009077388,0.027232163,0,0.009077388,0,0.009077388,0,0,0.009077388,0.009077388,0.018154775,0.009077388,0.018154775,0.018154775,0,0.009077388,0.027232163,0,0.018154775,0.027232163,0.009077388,0,0.009077388,0.009077388,0.009077388,0.009077388,0.03630955,0.027232163,0,0.009077388,0,0.018154775,0,0.009077388,0.009077388,0.009077388,0.009077388,0.009077388,0.018154775,0.009077388,0,0.027232163,0,0,0,0,0.009077388,0.018154775,0.009077388,0.03630955,0,0.027232163,0.009077388,0.009077388,0.018154775,0.009077388,0.009077388,0.027232163,0,0.018154775,0.166614027,0.161659292
0,0.009108755,0.027326265,0.009108755,0,0,0,0.027326265,0.03643502,0,0,0,0.009108755,0,0,0,0,0.01821751,0.009108755,0,0,0,0.01821751,0,0.01821751,0,0.009108755,0.01821751,0,0,0.045543776,0,0.063761286,0.009108755,0.009108755,0,0,0,0.009108755,0,0,0,0,0,0.01821751,0.009108755,0,0,0.027326265,0.009108755,0.01821751,0,0,0.027326265,0.009108755,0,0.054652531,0.01821751,0,0,0.009108755,0.01821751,0.045543776,0.027326265,0.03643502,0.171003335,0.154948787
0,0,0,0.008015311,0,0,0,0.016030621,0,0.024045932,0.008015311,0.024045932,0,0,0,0.008015311,0.008015311,0,0,0,0,0,0.008015311,0.032061242,0,0.024045932,0,0.040076553,0.008015311,0,0.016030621,0,0,0,0.016030621,0.048091864,0.016030621,0,0.016030621,0.008015311,0.008015311,0.032061242,0.008015311,0.064122485,0.024045932,0.008015311,0,0.008015311,0.016030621,0.008015311,0,0,0,0,0.016030621,0.008015311,0.008015311,0,0.016030621,0,0.008015311,0,0.016030621,0.008015311,0.008015311,0.200878498,0.205988518
0,0,0.008332056,0,0.024996169,0,0.016664113,0,0.008332056,0,0.008332056,0.024996169,0,0.024996169,0,0.016664113,0.008332056,0,0,0.008332056,0.008332056,0.008332056,0,0.016664113,0.008332056,0,0.024996169,0.016664113,0,0.016664113,0,0.016664113,0,0.024996169,0.008332056,0.008332056,0.008332056,0.008332056,0.016664113,0.008332056,0.008332056,0.041660282,0.008332056,0,0.016664113,0,0,0,0.024996169,0.008332056,0.008332056,0.016664113,0.008332056,0,0,0.008332056,0.008332056,0.008332056,0,0.024996169,0.008332056,0,0.016664113,0.016664113,0.033328226,0.19664799,0.18677983
0,0.00824885,0.00824885,0,0.00824885,0,0.00824885,0,0,0.024746549,0.016497699,0,0.00824885,0,0,0.00824885,0.00824885,0.00824885,0,0.016497699,0,0.016497699,0.057741947,0.032995398,0.016497699,0,0.032995398,0.024746549,0,0,0.016497699,0.016497699,0,0.00824885,0,0.032995398,0.00824885,0.00824885,0.041244248,0.016497699,0.00824885,0.024746549,0.024746549,0.024746549,0,0,0.00824885,0,0,0,0,0,0,0,0.016497699,0.00824885,0.00824885,0,0,0.024746549,0,0,0.00824885,0,0,0.200964851,0.188620284
0,0.008191017,0,0.008191017,0.008191017,0,0,0.016382034,0,0.008191017,0.016382034,0.016382034,0.008191017,0.008191017,0.008191017,0.008191017,0.008191017,0,0,0.016382034,0,0,0.008191017,0.016382034,0.008191017,0.016382034,0.024573051,0.008191017,0.008191017,0,0.032764069,0.008191017,0.008191017,0.008191017,0.008191017,0.008191017,0.016382034,0.008191017,0,0.016382034,0.024573051,0.008191017,0.008191017,0.016382034,0.016382034,0.016382034,0.008191017,0,0.008191017,0.008191017,0.008191017,0.016382034,0.008191017,0.008191017,0.016382034,0.008191017,0.016382034,0.008191017,0,0.016382034,0,0.016382034,0,0.008191017,0.016382034,0.239248717,0.154616015
0,0.021348756,0.014232504,0.007116252,0,0.014232504,0.028465008,0.014232504,0,0,0.021348756,0,0,0,0,0,0,0.021348756,0.021348756,0,0,0.007116252,0.028465008,0.049813765,0,0.028465008,0.021348756,0.021348756,0.021348756,0,0,0,0,0,0.021348756,0.014232504,0,0.021348756,0.014232504,0.021348756,0,0.007116252,0.007116252,0.014232504,0.007116252,0,0.028465008,0,0,0,0,0,0,0,0.014232504,0.014232504,0,0,0,0,0,0,0,0,0,0.271382626,0.202014721
0,0,0.016312663,0,0.008156331,0,0.024468994,0.008156331,0,0,0,0.008156331,0,0,0.008156331,0.008156331,0.032625326,0.008156331,0,0.008156331,0.008156331,0.008156331,0.048937988,0.016312663,0.008156331,0,0.016312663,0.024468994,0.016312663,0.016312663,0,0,0,0.008156331,0,0,0.024468994,0.016312663,0.008156331,0.016312663,0,0.016312663,0.016312663,0.040781657,0.008156331,0.008156331,0,0.008156331,0.008156331,0.008156331,0.016312663,0,0.008156331,0,0.008156331,0.016312663,0,0.016312663,0.008156331,0.008156331,0,0.008156331,0.016312663,0.016312663,0,0.217004376,0.179427101
0,0,0,0,0,0,0,0.00725765,0,0,0.0145153,0.00725765,0,0,0,0,0,0,0,0,0,0,0.0580612,0.0435459,0,0,0.00725765,0.0580612,0.00725765,0,0.00725765,0,0,0,0.00725765,0.00725765,0,0,0.0290306,0.0145153,0.00725765,0.00725765,0.0290306,0.0290306,0.03628825,0.00725765,0.00725765,0.0290306,0.02177295,0,0,0.00725765,0,0,0.0145153,0.00725765,0,0.00725765,0,0.0145153,0.02177295,0,0.00725765,0.0145153,0,0.231779982,0.231153922
0,0,0,0.008531141,0,0.008531141,0.017062282,0,0,0.042655705,0.017062282,0.034124564,0,0,0.008531141,0,0,0,0.008531141,0,0.008531141,0.008531141,0.034124564,0.025593423,0.017062282,0.017062282,0.017062282,0.025593423,0,0,0.008531141,0.008531141,0,0.008531141,0.025593423,0.07678027,0,0,0.034124564,0.017062282,0,0.042655705,0.017062282,0.042655705,0.008531141,0.008531141,0,0,0,0,0,0.008531141,0,0,0,0.017062282,0,0.008531141,0,0,0,0,0,0,0,0.203906855,0.164788706
0,0,0.007663899,0.030655598,0,0,0,0,0.007663899,0,0.015327799,0.015327799,0,0.007663899,0.007663899,0,0.007663899,0.007663899,0,0,0,0,0,0.015327799,0,0.007663899,0.007663899,0.038319497,0.007663899,0.007663899,0.007663899,0.015327799,0.007663899,0.007663899,0,0,0.022991698,0.007663899,0.007663899,0.015327799,0.022991698,0.022991698,0.038319497,0.045983397,0.015327799,0.007663899,0.022991698,0,0,0.022991698,0,0,0,0,0.007663899,0.030655598,0.007663899,0,0,0.022991698,0,0,0.007663899,0.007663899,0,0.215625037,0.217246403
0,0,0,0.007717432,0,0,0,0.015434863,0.007717432,0,0.015434863,0.015434863,0.007717432,0,0.007717432,0,0,0.007717432,0,0.007717432,0,0.015434863,0.100326611,0.030869726,0,0.015434863,0.015434863,0.030869726,0.007717432,0,0,0.007717432,0.007717432,0,0.015434863,0.015434863,0.007717432,0,0.038587158,0.015434863,0,0.007717432,0.023152295,0,0.015434863,0.015434863,0,0.023152295,0,0,0.007717432,0.007717432,0,0,0,0.007717432,0.007717432,0.015434863,0,0.007717432,0.007717432,0,0.007717432,0,0,0.23248665,0.196423412
0,0.007935887,0,0.007935887,0.031743548,0,0.007935887,0.007935887,0,0.007935887,0.007935887,0,0,0.007935887,0,0.007935887,0.015871774,0.023807661,0.007935887,0,0,0.007935887,0,0.015871774,0.007935887,0.007935887,0.023807661,0.015871774,0.007935887,0.007935887,0.015871774,0.007935887,0.023807661,0.015871774,0,0,0,0.015871774,0.007935887,0.023807661,0.015871774,0,0.015871774,0,0.015871774,0,0.023807661,0,0,0,0.007935887,0.007935887,0,0.007935887,0.015871774,0.007935887,0.031743548,0,0.015871774,0.015871774,0,0,0.023807661,0.015871774,0.015871774,0.241250541,0.171493823
0,0.080615232,0.020153808,0.05038452,0.010076904,0.030230712,0.010076904,0,0,0.080615232,0.020153808,0,0,0,0.010076904,0.010076904,0.030230712,0.020153808,0.010076904,0.030230712,0.020153808,0.010076904,0,0,0.010076904,0,0,0,0,0,0,0.010076904,0.010076904,0.05038452,0.010076904,0.010076904,0.010076904,0.020153808,0,0,0.010076904,0,0,0,0,0.010076904,0.010076904,0,0,0.010076904,0,0.010076904,0,0.020153808,0.010076904,0,0.010076904,0,0.010076904,0,0.020153808,0.010076904,0.020153808,0.010076904,0.010076904,0.135283746,0.119025359
0,0,0.017277014,0,0.008638507,0.008638507,0,0.008638507,0.008638507,0,0,0.017277014,0.008638507,0,0,0.008638507,0.017277014,0.008638507,0.008638507,0,0.008638507,0,0,0,0,0.008638507,0.008638507,0,0,0,0.017277014,0.043192535,0.008638507,0.017277014,0,0.017277014,0,0.008638507,0,0.008638507,0.034554028,0.008638507,0.008638507,0.017277014,0.025915521,0.017277014,0.025915521,0.017277014,0,0,0,0.008638507,0.008638507,0.017277014,0,0,0.025915521,0.017277014,0.034554028,0.025915521,0.017277014,0,0,0.025915521,0.034554028,0.204902476,0.15584801
0,0,0,0.007180714,0,0,0,0.021542143,0,0.014361428,0.014361428,0,0,0,0,0,0,0,0.007180714,0.007180714,0,0.007180714,0.064626428,0.021542143,0.014361428,0.007180714,0.071807142,0.021542143,0,0,0.021542143,0,0.007180714,0.007180714,0.014361428,0.014361428,0,0.007180714,0.043084285,0.035903571,0.014361428,0.014361428,0.014361428,0.021542143,0,0,0,0,0,0,0,0,0,0,0.007180714,0.014361428,0,0,0,0.007180714,0,0,0,0.007180714,0,0.305840574,0.162786571
0,0.042004606,0.016801843,0.008400921,0.025202764,0.008400921,0.008400921,0.016801843,0.016801843,0.008400921,0.016801843,0.025202764,0,0.008400921,0.008400921,0,0.016801843,0.025202764,0.016801843,0.008400921,0.008400921,0.033603685,0,0.008400921,0,0.016801843,0.025202764,0,0,0.025202764,0,0,0.008400921,0.008400921,0,0.016801843,0.008400921,0.016801843,0.025202764,0.008400921,0.008400921,0.008400921,0.016801843,0,0,0,0,0,0,0.008400921,0.016801843,0.016801843,0,0,0.008400921,0.008400921,0.008400921,0,0,0,0,0.008400921,0.016801843,0,0.008400921,0.216969264,0.161362562
0,0.007854644,0.007854644,0,0,0.007854644,0.015709288,0.007854644,0.015709288,0,0.007854644,0.007854644,0.007854644,0,0,0,0,0.007854644,0.023563932,0.015709288,0,0.015709288,0.062837152,0.031418576,0.007854644,0,0.047127864,0.015709288,0,0,0.007854644,0.015709288,0,0,0.007854644,0.007854644,0,0.015709288,0.023563932,0.015709288,0,0.007854644,0.007854644,0.007854644,0.015709288,0.007854644,0.023563932,0.007854644,0.007854644,0,0.007854644,0,0,0.007854644,0.015709288,0.007854644,0,0.007854644,0,0.007854644,0.015709288,0,0,0.007854644,0.007854644,0.255802454,0.162953889
0,0.027316819,0.009105606,0.027316819,0,0.009105606,0.009105606,0,0,0.018211213,0.027316819,0.036422425,0,0,0.009105606,0,0.009105606,0.009105606,0,0.036422425,0,0,0.009105606,0.009105606,0.018211213,0.009105606,0.009105606,0,0.009105606,0.009105606,0.027316819,0,0.018211213,0.018211213,0.009105606,0.027316819,0.018211213,0.018211213,0,0.009105606,0.027316819,0.027316819,0.018211213,0.018211213,0,0,0,0.009105606,0,0.009105606,0,0,0,0.018211213,0.009105606,0.009105606,0.009105606,0.018211213,0,0.009105606,0,0,0.009105606,0.018211213,0.018211213,0.174405733,0.151779399
0,0,0.007862063,0.015724126,0.007862063,0,0,0.015724126,0,0.007862063,0.023586188,0.015724126,0.007862063,0.015724126,0.007862063,0,0,0,0,0.023586188,0,0.007862063,0.031448251,0.015724126,0.015724126,0.007862063,0.023586188,0.031448251,0,0.007862063,0.015724126,0.007862063,0,0.023586188,0,0.007862063,0.015724126,0.007862063,0.039310314,0.015724126,0.007862063,0.023586188,0.023586188,0,0.007862063,0,0.007862063,0,0.007862063,0.007862063,0.007862063,0.007862063,0,0.007862063,0.007862063,0.007862063,0.007862063,0.007862063,0,0.007862063,0,0,0,0.007862063,0,0.221641877,0.196565474
0,0.009370834,0,0.037483337,0.009370834,0.009370834,0.009370834,0.009370834,0.009370834,0.056225006,0.009370834,0.009370834,0.018741669,0.009370834,0,0.009370834,0,0,0.009370834,0,0.009370834,0,0.009370834,0,0.009370834,0,0,0.009370834,0,0.009370834,0.009370834,0.018741669,0.009370834,0.037483337,0.028112503,0.046854172,0,0.009370834,0,0,0.009370834,0.018741669,0.009370834,0.018741669,0.018741669,0.009370834,0.009370834,0.028112503,0.009370834,0.009370834,0,0.018741669,0,0,0,0,0.018741669,0.037483337,0,0.018741669,0.018741669,0,0,0.018741669,0,0.166339635,0.140218622
0,0.039445784,0.009861446,0.039445784,0.019722892,0.009861446,0.009861446,0,0,0,0.009861446,0.029584338,0.019722892,0.009861446,0.009861446,0.019722892,0.019722892,0.019722892,0.009861446,0.009861446,0.009861446,0.009861446,0,0,0,0,0,0,0,0,0.009861446,0.019722892,0.009861446,0.039445784,0,0,0.029584338,0,0,0,0.009861446,0.029584338,0,0.009861446,0.009861446,0.009861446,0.029584338,0.009861446,0.009861446,0.009861446,0,0,0.009861446,0.029584338,0,0,0.029584338,0.039445784,0,0.009861446,0.029584338,0,0.009861446,0.029584338,0,0.140461177,0.129791819
0,0.017261772,0.025892658,0.017261772,0.025892658,0.008630886,0.04315443,0.017261772,0.008630886,0.034523544,0.008630886,0,0,0,0.017261772,0.008630886,0.008630886,0.017261772,0.04315443,0.008630886,0.008630886,0.060416203,0.008630886,0,0,0.008630886,0.008630886,0.025892658,0,0.017261772,0.008630886,0,0,0.034523544,0.008630886,0.017261772,0,0.008630886,0.008630886,0,0.017261772,0.017261772,0.008630886,0,0,0,0,0,0,0.017261772,0,0,0,0,0.008630886,0.017261772,0,0,0.008630886,0,0,0.008630886,0,0,0,0.180229617,0.181084814
0,0,0.014325071,0.007162535,0,0.007162535,0.028650142,0.021487606,0,0,0.007162535,0.007162535,0.007162535,0,0,0.007162535,0,0.007162535,0.021487606,0,0,0.014325071,0.021487606,0.021487606,0,0.021487606,0.007162535,0.035812677,0.007162535,0.014325071,0,0,0.007162535,0,0.014325071,0.014325071,0.007162535,0.007162535,0.007162535,0.021487606,0.007162535,0.014325071,0.021487606,0.014325071,0.007162535,0.007162535,0.028650142,0,0,0.014325071,0.007162535,0,0,0,0,0.014325071,0.014325071,0,0,0,0.014325071,0,0,0.007162535,0,0.244692515,0.225279866
0,0,0.017121572,0.008560786,0,0.008560786,0.008560786,0,0.008560786,0,0.025682358,0,0,0,0,0,0,0.008560786,0.008560786,0.017121572,0,0.008560786,0,0.008560786,0.034243144,0,0.025682358,0.008560786,0,0.008560786,0.034243144,0.025682358,0.025682358,0.008560786,0,0,0,0.017121572,0.034243144,0.017121572,0.025682358,0.008560786,0.017121572,0.008560786,0,0,0,0,0,0.008560786,0.008560786,0,0,0,0.008560786,0.008560786,0.025682358,0,0.025682358,0.017121572,0,0.008560786,0.008560786,0.008560786,0.077047074,0.20548021,0.161021624
0,0,0,0.008821495,0,0.008821495,0.008821495,0,0.017642989,0.008821495,0,0,0.026464484,0,0,0.026464484,0,0.008821495,0,0.026464484,0.008821495,0,0,0.008821495,0.017642989,0,0,0.008821495,0.008821495,0,0.017642989,0.017642989,0.017642989,0,0.017642989,0,0,0.008821495,0.017642989,0,0.017642989,0,0.008821495,0,0.017642989,0.026464484,0.008821495,0.044107473,0.008821495,0,0.017642989,0,0.017642989,0.026464484,0,0,0.008821495,0.008821495,0.035285979,0.017642989,0.035285979,0.008821495,0.008821495,0.008821495,0.035285979,0.203410655,0.143798741
0,0,0.023652044,0.007884015,0.007884015,0,0.007884015,0.007884015,0.023652044,0.007884015,0.015768029,0,0,0.015768029,0.007884015,0,0,0.023652044,0,0.007884015,0,0.015768029,0.023652044,0.023652044,0.007884015,0.007884015,0.039420073,0.015768029,0,0.007884015,0.023652044,0.007884015,0.015768029,0,0.007884015,0.007884015,0.007884015,0.015768029,0.023652044,0.015768029,0.015768029,0.007884015,0.007884015,0,0,0,0,0,0,0.015768029,0.015768029,0,0.007884015,0,0.015768029,0.015768029,0,0,0.007884015,0,0,0.015768029,0,0,0.031536059,0.235053725,0.181529188
0,0.025615121,0.017076747,0.025615121,0.025615121,0.025615121,0,0.017076747,0,0.008538374,0.017076747,0.017076747,0,0.008538374,0.025615121,0.008538374,0.008538374,0.034153495,0.008538374,0,0.008538374,0.008538374,0,0.008538374,0,0.025615121,0.008538374,0,0.008538374,0,0,0.008538374,0.017076747,0.034153495,0.017076747,0.008538374,0.017076747,0,0.008538374,0.008538374,0.017076747,0.017076747,0,0,0.008538374,0,0.008538374,0.008538374,0,0,0,0.008538374,0,0.017076747,0.008538374,0.008538374,0.008538374,0.017076747,0.008538374,0.008538374,0,0,0.017076747,0.008538374,0,0.200200016,0.167960333
0,0.009103637,0.018207273,0.018207273,0.009103637,0.018207273,0.02731091,0,0.018207273,0.02731091,0.018207273,0.009103637,0.009103637,0,0.009103637,0,0,0.009103637,0.018207273,0.036414547,0,0.02731091,0.036414547,0.009103637,0.018207273,0,0.009103637,0,0.009103637,0.018207273,0,0.02731091,0.018207273,0.009103637,0.02731091,0,0,0.009103637,0.009103637,0.009103637,0.018207273,0,0.009103637,0,0,0.018207273,0.009103637,0,0,0.02731091,0,0.009103637,0,0,0.018207273,0,0.009103637,0.009103637,0.018207273,0,0.009103637,0,0.009103637,0.009103637,0.009103637,0.188959756,0.13737113
0,0,0.017635429,0.026453143,0.008817714,0,0.035270857,0.008817714,0,0,0,0.026453143,0.008817714,0.008817714,0,0.008817714,0.017635429,0.008817714,0.008817714,0.008817714,0.026453143,0.026453143,0,0,0.017635429,0.008817714,0,0.008817714,0.008817714,0.008817714,0.035270857,0.017635429,0,0.017635429,0.017635429,0.008817714,0,0.008817714,0,0.008817714,0.026453143,0.017635429,0.035270857,0,0,0,0.008817714,0,0.008817714,0.026453143,0,0,0,0.017635429,0.008817714,0.008817714,0.017635429,0.008817714,0.008817714,0.017635429,0,0.008817714,0.008817714,0.008817714,0,0.186518569,0.160970571
0,0.008695713,0.017391426,0.008695713,0,0.017391426,0.034782853,0.008695713,0,0,0.008695713,0,0,0.008695713,0,0,0,0.02608714,0.034782853,0,0,0.02608714,0.034782853,0.02608714,0.043478566,0,0.034782853,0.008695713,0.008695713,0,0.086957132,0,0,0,0,0,0.008695713,0.008695713,0.02608714,0,0.008695713,0.008695713,0,0.017391426,0,0,0,0,0.008695713,0,0.008695713,0,0,0,0.034782853,0.02608714,0.034782853,0,0,0,0,0,0.008695713,0,0,0.206114215,0.150403007
0,0,0,0.008273287,0.008273287,0,0.008273287,0,0,0,0,0,0.008273287,0,0.008273287,0.008273287,0,0.016546574,0,0,0.008273287,0.008273287,0.02481986,0.008273287,0.041366434,0.008273287,0.041366434,0.008273287,0.016546574,0,0.091006155,0,0.008273287,0,0.008273287,0,0,0.008273287,0,0.016546574,0.016546574,0,0.008273287,0.016546574,0.008273287,0,0.02481986,0,0.008273287,0,0,0,0,0.008273287,0.049639721,0.049639721,0.033093147,0,0,0.008273287,0,0,0.016546574,0,0,0.234666651,0.153110124
